order_id,client_id,order_date,order_amount,product,quantity,payment_type
9268,94,2024-12-06,3816,Смартфон,2,cash
9269,36,2024-11-01,2274,Клавиатура,1,cash
9270,53,2025-04-10,1089,Клавиатура,3,card
9271,92,2025-01-03,2070,Монитор,3,bank_transfer
9272,69,2025-03-23,4312,Мышь,3,card
9273,73,2025-08-27,3589,Смартфон,2,card
9274,25,2025-06-02,3918,Планшет,1,bank_transfer
9275,3,2025-09-12,4806,Ноутбук,1,bank_transfer
9276,70,2025-03-07,1487,Смартфон,3,cash
9277,95,2025-03-26,3627,Клавиатура,3,card
9278,46,2025-07-29,2386,Ноутбук,3,bank_transfer
9279,55,2025-04-21,2128,Клавиатура,2,bank_transfer
9280,35,2025-03-15,2541,Планшет,3,bank_transfer
9281,68,2024-12-27,841,Смартфон,3,cash
9282,22,2024-11-18,1719,Ноутбук,2,card
9283,82,2025-04-29,3685,Мышь,1,cash
9284,83,2025-07-05,1368,Ноутбук,1,cash
9285,33,2025-07-28,3478,Ноутбук,1,card
9286,90,2025-07-06,1975,Планшет,3,bank_transfer
9287,69,2025-09-12,1410,Планшет,3,card
9288,40,2024-12-22,2836,Клавиатура,1,cash
9289,26,2025-05-13,3222,Планшет,3,cash
9290,9,2025-09-01,1087,Мышь,2,bank_transfer
9291,53,2024-11-06,805,Мышь,3,card
9292,2,2024-11-13,1251,Планшет,3,bank_transfer
9293,28,2024-12-31,2646,Планшет,2,cash
9294,44,2025-06-28,4209,Ноутбук,2,cash
9295,40,2024-11-25,969,Мышь,3,card
9296,73,2025-01-06,4302,Планшет,1,bank_transfer
9297,3,2024-10-23,2212,Ноутбук,3,card
9298,82,2025-03-28,3156,Мышь,2,bank_transfer
9299,46,2025-04-18,1129,Ноутбук,1,card
9300,24,2025-05-30,1338,Смартфон,3,card
9301,57,2025-08-18,1597,Клавиатура,3,bank_transfer
9302,37,2025-03-14,4995,Смартфон,1,bank_transfer
9303,72,2025-04-21,3169,Планшет,2,bank_transfer
9304,69,2025-09-28,1023,Планшет,1,cash
9305,79,2025-03-09,3738,Планшет,3,bank_transfer
9306,66,2024-10-21,2967,Монитор,2,bank_transfer
9307,73,2025-05-01,974,Клавиатура,2,card
9308,31,2025-02-24,2820,Клавиатура,2,bank_transfer
9309,56,2025-08-30,957,Планшет,3,cash
9310,83,2025-05-05,3959,Смартфон,2,cash
9311,71,2025-09-17,1562,Мышь,3,cash
9312,8,2025-06-05,3122,Смартфон,1,card
9313,64,2024-11-23,2788,Ноутбук,3,card
9314,69,2025-04-25,3653,Монитор,3,card
9315,68,2024-11-30,1132,Ноутбук,2,card
9316,99,2025-02-12,2017,Клавиатура,3,card
9317,71,2024-12-26,3808,Планшет,1,card
9318,60,2025-05-26,4554,Клавиатура,1,cash
9319,3,2025-08-18,2440,Монитор,1,bank_transfer
9320,51,2025-02-08,2757,Ноутбук,1,card
9321,49,2025-06-16,956,Мышь,2,card
9322,75,2025-06-13,1873,Монитор,1,bank_transfer
9323,72,2024-11-15,4641,Ноутбук,2,cash
9324,94,2025-01-06,3568,Мышь,3,card
9325,9,2024-10-28,4038,Смартфон,3,cash
9326,66,2025-07-23,3997,Смартфон,1,card
9327,19,2025-06-27,1406,Монитор,1,bank_transfer
9328,18,2024-12-17,4615,Планшет,3,bank_transfer
9329,32,2025-05-10,4686,Смартфон,1,bank_transfer
9330,30,2024-10-30,1984,Мышь,1,card
9331,68,2025-08-30,4054,Клавиатура,1,bank_transfer
9332,45,2025-08-23,3858,Ноутбук,3,card
9333,57,2025-02-22,1967,Монитор,1,cash
9334,74,2025-01-10,2035,Мышь,2,bank_transfer
9335,76,2025-03-09,881,Планшет,3,bank_transfer
9336,54,2025-08-23,1589,Мышь,2,cash
9337,14,2024-12-29,3332,Ноутбук,1,bank_transfer
9338,93,2025-01-01,4374,Клавиатура,2,card
9339,59,2025-05-14,4612,Ноутбук,3,bank_transfer
9340,14,2025-06-10,2352,Планшет,3,card
9341,78,2025-07-15,3380,Смартфон,2,card
9342,59,2025-06-29,3137,Клавиатура,2,cash
9343,59,2024-10-22,2148,Мышь,1,bank_transfer
9344,18,2025-08-17,2808,Ноутбук,2,cash
9345,39,2025-09-21,3490,Монитор,3,bank_transfer
9346,35,2024-12-30,820,Ноутбук,3,bank_transfer
9347,64,2024-11-24,4543,Ноутбук,2,cash
9348,66,2025-04-07,4214,Планшет,1,card
9349,88,2025-06-01,3026,Планшет,3,card
9350,64,2025-02-11,2777,Ноутбук,2,bank_transfer
9351,13,2025-01-07,4686,Смартфон,3,cash
9352,40,2025-08-31,2958,Монитор,3,bank_transfer
9353,59,2025-10-16,3376,Мышь,2,cash
9354,7,2025-09-09,897,Клавиатура,3,cash
9355,41,2025-04-19,4760,Мышь,3,card
9356,47,2025-04-13,1722,Планшет,3,bank_transfer
9357,70,2025-05-12,1279,Клавиатура,1,bank_transfer
9358,18,2025-02-19,2767,Монитор,1,card
9359,9,2025-05-01,1049,Монитор,2,bank_transfer
9360,44,2025-10-15,1580,Смартфон,2,bank_transfer
9361,83,2025-09-08,3076,Смартфон,1,cash
9362,62,2025-10-03,3202,Планшет,2,cash
9363,68,2025-08-23,2415,Смартфон,3,card
9364,32,2025-03-22,1030,Монитор,1,cash
9365,60,2025-08-21,2351,Планшет,3,card
9366,6,2024-11-12,4420,Смартфон,1,cash
9367,10,2025-04-28,1620,Планшет,2,card
9368,39,2025-09-28,2359,Монитор,2,card
9369,20,2025-06-22,2189,Монитор,1,cash
9370,28,2025-09-08,3794,Планшет,3,cash
9371,100,2025-09-30,3864,Монитор,2,cash
9372,2,2025-07-13,2212,Планшет,3,cash
9373,6,2025-01-26,2225,Смартфон,3,card
9374,3,2025-02-03,4022,Монитор,1,bank_transfer
9375,34,2025-08-10,1660,Смартфон,3,bank_transfer
9376,80,2025-05-28,3328,Смартфон,2,bank_transfer
9377,78,2025-08-30,2400,Клавиатура,3,cash
9378,87,2025-03-12,2308,Мышь,2,bank_transfer
9379,54,2025-10-18,4153,Ноутбук,1,cash
9380,65,2025-04-18,4840,Ноутбук,1,cash
9381,55,2024-12-19,4418,Планшет,1,bank_transfer
9382,9,2025-10-14,1452,Планшет,1,bank_transfer
9383,36,2025-02-05,1693,Смартфон,3,card
9384,57,2025-07-12,1186,Ноутбук,1,cash
9385,14,2025-02-16,4523,Мышь,2,cash
9386,14,2025-08-09,2210,Монитор,2,cash
9387,68,2025-04-19,3173,Клавиатура,2,card
9388,2,2025-06-25,3495,Ноутбук,1,cash
9389,100,2025-05-09,3438,Ноутбук,2,cash
9390,100,2024-12-28,1463,Монитор,2,bank_transfer
9391,88,2024-12-29,4844,Монитор,2,bank_transfer
9392,21,2025-07-29,2014,Мышь,2,bank_transfer
9393,95,2024-12-17,3813,Клавиатура,2,card
9394,25,2025-09-09,2404,Ноутбук,3,card
9395,32,2025-01-15,1646,Мышь,2,bank_transfer
9396,100,2025-05-09,2482,Смартфон,2,cash
9397,68,2025-03-05,4130,Планшет,1,bank_transfer
9398,41,2024-12-24,2476,Ноутбук,2,card
9399,37,2024-11-02,1412,Мышь,2,cash
9400,17,2025-01-08,4123,Смартфон,3,bank_transfer
9401,64,2025-09-15,2651,Смартфон,1,bank_transfer
9402,64,2025-07-06,3312,Монитор,2,bank_transfer
9403,44,2025-05-18,3884,Смартфон,3,cash
9404,15,2025-07-09,4223,Смартфон,1,bank_transfer
9405,63,2024-12-13,4342,Клавиатура,2,card
9406,37,2025-09-04,1354,Ноутбук,3,cash
9407,1,2025-07-25,997,Клавиатура,2,bank_transfer
9408,32,2025-06-15,1070,Планшет,3,card
9409,50,2025-03-01,4057,Ноутбук,1,cash
9410,33,2025-08-07,2783,Клавиатура,2,bank_transfer
9411,32,2025-05-27,3962,Монитор,3,card
9412,74,2024-12-14,3732,Ноутбук,1,cash
9413,90,2024-11-28,4222,Монитор,1,cash
9414,31,2025-05-15,2522,Мышь,3,card
9415,38,2025-06-12,3882,Смартфон,1,card
9416,92,2025-03-28,1196,Клавиатура,3,card
9417,55,2025-02-03,1944,Смартфон,1,card
9418,10,2025-03-04,1912,Монитор,2,cash
9419,6,2025-03-15,992,Монитор,2,card
9420,38,2025-04-29,1471,Клавиатура,2,bank_transfer
9421,79,2025-05-26,1515,Монитор,3,bank_transfer
9422,16,2025-10-09,3970,Монитор,2,cash
9423,35,2025-10-19,2887,Клавиатура,3,cash
9424,15,2024-12-21,1392,Монитор,2,cash
9425,43,2025-08-28,3093,Смартфон,2,cash
9426,73,2024-11-16,4915,Мышь,3,card
9427,88,2025-01-06,4862,Мышь,1,bank_transfer
9428,64,2024-11-06,2830,Планшет,3,card
9429,59,2025-05-16,1765,Клавиатура,1,bank_transfer
9430,97,2025-02-02,2542,Планшет,2,card
9431,78,2025-04-04,835,Ноутбук,1,cash
9432,94,2025-09-13,4412,Планшет,2,cash
9433,100,2025-03-11,4703,Монитор,2,bank_transfer
9434,73,2025-01-30,2076,Смартфон,3,cash
9435,28,2024-12-08,2602,Ноутбук,1,cash
9436,63,2025-05-03,1073,Планшет,1,cash
9437,86,2025-09-20,1887,Клавиатура,1,cash
9438,43,2025-04-28,2363,Клавиатура,3,cash
9439,41,2025-09-05,4776,Монитор,2,cash
9440,82,2025-02-25,4102,Монитор,2,cash
9441,8,2025-03-23,2148,Мышь,2,cash
9442,72,2025-02-05,1298,Планшет,2,cash
9443,42,2025-10-01,4466,Планшет,3,card
9444,81,2025-03-12,3666,Смартфон,3,card
9445,66,2024-12-19,1931,Монитор,2,bank_transfer
9446,56,2025-07-02,1700,Монитор,2,bank_transfer
9447,86,2025-04-09,2626,Ноутбук,1,bank_transfer
9448,78,2025-09-28,4795,Мышь,3,card
9449,27,2025-01-08,4957,Мышь,2,bank_transfer
9450,19,2025-02-22,3030,Клавиатура,1,cash
9451,76,2025-10-08,1408,Планшет,2,bank_transfer
9452,9,2024-12-10,3539,Ноутбук,2,card
9453,93,2025-07-19,3728,Ноутбук,3,cash
9454,10,2024-11-04,1321,Смартфон,3,cash
9455,55,2024-12-07,2913,Планшет,3,cash
9456,90,2024-12-30,905,Монитор,3,cash
9457,38,2025-06-04,1757,Мышь,1,card
9458,8,2025-01-15,1133,Монитор,1,card
9459,15,2024-12-12,1054,Клавиатура,3,card
9460,23,2024-12-11,4330,Мышь,3,card
9461,64,2025-09-27,949,Монитор,1,bank_transfer
9462,95,2025-08-04,2369,Клавиатура,2,bank_transfer
9463,27,2025-02-20,1901,Ноутбук,2,card
9464,69,2024-12-19,2088,Монитор,1,bank_transfer
9465,73,2025-10-17,3469,Монитор,1,card
9466,71,2025-01-03,3700,Монитор,1,bank_transfer
9467,34,2025-10-18,1283,Смартфон,3,cash
9468,26,2025-07-10,2354,Монитор,2,cash
9469,71,2025-08-14,2368,Клавиатура,2,card
9470,48,2025-02-07,2395,Мышь,2,cash
9471,77,2025-09-08,3224,Планшет,1,bank_transfer
9472,55,2025-06-30,2990,Мышь,1,cash
9473,91,2025-09-03,3251,Ноутбук,3,bank_transfer
9474,97,2024-12-27,4680,Мышь,2,card
9475,100,2024-10-23,2774,Монитор,3,bank_transfer
9476,80,2024-12-18,866,Планшет,1,bank_transfer
9477,42,2025-07-29,2219,Ноутбук,1,bank_transfer
9478,69,2025-01-24,3403,Ноутбук,1,card
9479,20,2025-03-10,2096,Монитор,2,bank_transfer
9480,100,2025-10-18,920,Планшет,2,card
9481,47,2025-03-10,1251,Планшет,3,cash
9482,98,2024-11-23,4641,Клавиатура,1,bank_transfer
9483,29,2025-01-19,988,Планшет,3,bank_transfer
9484,4,2025-05-13,3439,Ноутбук,1,cash
9485,6,2024-11-17,1370,Монитор,1,cash
9486,62,2025-04-15,3615,Планшет,2,bank_transfer
9487,84,2025-01-30,3186,Мышь,1,bank_transfer
9488,82,2025-04-05,4153,Клавиатура,1,bank_transfer
9489,20,2024-11-27,4365,Ноутбук,2,bank_transfer
9490,95,2024-11-05,936,Клавиатура,1,bank_transfer
9491,44,2025-02-01,4994,Смартфон,1,card
9492,7,2025-08-16,2822,Мышь,1,card
9493,79,2025-06-20,2977,Ноутбук,1,cash
9494,17,2025-06-19,1231,Монитор,1,card
9495,2,2025-09-26,1011,Ноутбук,1,card
9496,25,2025-09-20,4500,Ноутбук,3,bank_transfer
9497,3,2024-11-08,873,Смартфон,1,bank_transfer
9498,45,2025-09-24,4764,Планшет,3,bank_transfer
9499,98,2025-03-04,2873,Смартфон,2,cash
9500,76,2025-03-10,4469,Мышь,1,bank_transfer
9501,30,2025-07-07,3417,Смартфон,3,bank_transfer
9502,60,2025-03-13,1995,Мышь,2,cash
9503,47,2025-03-10,1241,Смартфон,1,card
9504,36,2025-10-01,3382,Мышь,1,card
9505,73,2025-04-08,3853,Клавиатура,3,bank_transfer
9506,60,2025-09-27,868,Планшет,3,bank_transfer
9507,78,2025-10-12,2137,Ноутбук,3,cash
9508,49,2025-03-05,3445,Смартфон,2,bank_transfer
9509,34,2025-01-19,4973,Монитор,3,card
9510,40,2024-12-02,3039,Клавиатура,2,card
9511,85,2025-10-11,3644,Мышь,3,card
9512,89,2025-04-06,4411,Монитор,3,cash
9513,99,2025-09-06,3681,Планшет,1,card
9514,88,2025-05-24,1611,Смартфон,3,bank_transfer
9515,1,2025-02-05,4862,Клавиатура,1,cash
9516,88,2025-02-09,3841,Смартфон,3,bank_transfer
9517,7,2024-11-24,4147,Клавиатура,3,card
9518,86,2024-11-20,3450,Монитор,2,cash
9519,66,2025-09-10,4264,Клавиатура,1,card
9520,1,2024-11-30,4273,Ноутбук,1,card
9521,90,2025-04-07,3298,Мышь,2,cash
9522,36,2025-08-13,3391,Клавиатура,3,cash
9523,84,2025-08-12,4876,Мышь,2,card
9524,33,2025-09-11,1618,Клавиатура,2,card
9525,70,2025-08-01,871,Монитор,1,cash
9526,18,2025-03-20,4964,Монитор,1,bank_transfer
9527,55,2025-07-22,1445,Смартфон,1,bank_transfer
9528,67,2025-03-02,2482,Клавиатура,2,bank_transfer
9529,86,2024-12-10,3002,Монитор,2,cash
9530,65,2025-03-07,1664,Ноутбук,2,card
9531,17,2025-09-18,824,Мышь,3,bank_transfer
9532,28,2025-06-29,1962,Мышь,1,bank_transfer
9533,97,2025-02-09,4172,Клавиатура,3,cash
9534,83,2025-02-21,3551,Мышь,1,card
9535,53,2025-08-28,3077,Монитор,2,cash
9536,70,2024-12-17,4877,Ноутбук,3,card
9537,62,2025-07-08,4897,Смартфон,1,cash
9538,23,2025-06-15,4094,Ноутбук,3,bank_transfer
9539,53,2024-11-17,4530,Смартфон,2,card
9540,36,2025-05-01,928,Клавиатура,2,card
9541,35,2025-01-10,3229,Мышь,3,bank_transfer
9542,50,2025-03-28,4871,Мышь,2,card
9543,78,2025-09-01,1725,Клавиатура,1,bank_transfer
9544,28,2025-07-01,2546,Монитор,2,bank_transfer
9545,48,2025-06-23,2284,Смартфон,3,card
9546,59,2025-07-04,2091,Монитор,2,card
9547,37,2024-11-12,3879,Смартфон,1,bank_transfer
9548,56,2025-03-31,3592,Монитор,3,card
9549,57,2025-09-30,4899,Мышь,1,bank_transfer
9550,58,2025-08-01,3325,Монитор,1,card
9551,69,2025-03-13,3855,Клавиатура,3,card
9552,67,2024-12-22,1334,Мышь,2,cash
9553,53,2025-06-15,2791,Клавиатура,3,card
9554,68,2024-12-27,1870,Мышь,1,cash
9555,15,2025-04-22,4976,Ноутбук,2,card
9556,22,2025-09-15,2452,Ноутбук,3,cash
9557,53,2025-04-26,3719,Планшет,3,bank_transfer
9558,74,2025-06-09,1722,Мышь,2,bank_transfer
9559,87,2025-09-19,1857,Смартфон,1,bank_transfer
9560,79,2025-06-19,3714,Мышь,3,bank_transfer
9561,97,2025-03-10,1179,Смартфон,1,cash
9562,60,2025-09-20,2618,Клавиатура,1,bank_transfer
9563,7,2024-12-12,2146,Планшет,1,card
9564,93,2025-08-01,2733,Монитор,1,bank_transfer
9565,75,2025-07-24,2712,Планшет,2,bank_transfer
9566,27,2025-01-25,1226,Мышь,3,cash
9567,80,2025-06-13,4439,Ноутбук,3,bank_transfer
9568,36,2025-09-08,2304,Клавиатура,3,bank_transfer
9569,74,2024-11-23,4050,Мышь,3,bank_transfer
9570,83,2024-10-28,4719,Смартфон,2,card
9571,7,2025-03-12,1508,Ноутбук,3,card
9572,58,2025-05-12,3003,Монитор,3,cash
9573,82,2025-04-24,2570,Мышь,1,cash
9574,67,2025-10-04,4715,Клавиатура,1,bank_transfer
9575,67,2025-01-13,4565,Клавиатура,2,card
9576,40,2025-03-20,4407,Мышь,3,bank_transfer
9577,41,2025-02-25,4658,Монитор,3,cash
9578,58,2025-05-18,1546,Монитор,3,card
9579,95,2025-10-11,3862,Смартфон,1,bank_transfer
9580,100,2025-08-23,4802,Клавиатура,3,cash
9581,98,2025-01-31,3566,Мышь,1,card
9582,21,2024-11-14,4507,Смартфон,3,bank_transfer
9583,65,2025-02-28,3646,Монитор,1,bank_transfer
9584,78,2025-04-22,4517,Мышь,2,card
9585,56,2025-10-07,3155,Мышь,1,cash
9586,8,2025-02-13,3623,Планшет,3,card
9587,84,2024-12-06,1021,Ноутбук,1,bank_transfer
9588,91,2025-09-29,3180,Клавиатура,1,card
9589,52,2025-05-15,2040,Клавиатура,1,card
9590,93,2025-08-14,2422,Планшет,1,card
9591,41,2025-06-26,3387,Мышь,3,card
9592,54,2025-07-15,4419,Монитор,2,card
9593,15,2024-10-26,4977,Монитор,2,bank_transfer
9594,14,2025-01-20,891,Клавиатура,1,cash
9595,18,2025-01-05,2867,Клавиатура,3,cash
9596,89,2025-06-28,3769,Ноутбук,3,card
9597,56,2025-01-21,4163,Планшет,3,bank_transfer
9598,66,2025-02-13,2926,Смартфон,3,card
9599,63,2025-01-18,2838,Планшет,2,bank_transfer
9600,88,2025-07-11,4189,Мышь,1,card
9601,91,2025-08-11,2534,Монитор,3,bank_transfer
9602,39,2025-08-03,4915,Монитор,1,cash
9603,56,2025-07-06,2964,Планшет,3,bank_transfer
9604,77,2025-07-25,2696,Планшет,2,bank_transfer
9605,54,2024-11-29,3730,Клавиатура,3,cash
9606,28,2025-04-01,4504,Ноутбук,3,bank_transfer
9607,23,2024-12-10,2816,Монитор,3,bank_transfer
9608,8,2025-02-24,3300,Смартфон,1,card
9609,4,2025-05-15,3710,Планшет,1,bank_transfer
9610,2,2024-11-25,4097,Монитор,2,cash
9611,42,2025-03-03,1013,Мышь,1,bank_transfer
9612,79,2025-07-17,814,Клавиатура,2,bank_transfer
9613,63,2024-12-06,4298,Смартфон,2,bank_transfer
9614,22,2025-07-13,2866,Клавиатура,1,bank_transfer
9615,89,2025-03-08,4560,Планшет,1,bank_transfer
9616,64,2025-01-31,2166,Ноутбук,2,bank_transfer
9617,34,2025-06-06,2761,Планшет,3,cash
9618,61,2025-04-17,2715,Клавиатура,2,bank_transfer
9619,61,2024-11-07,1182,Клавиатура,3,bank_transfer
9620,58,2024-11-03,4518,Клавиатура,1,card
9621,20,2025-03-16,3523,Планшет,2,bank_transfer
9622,96,2025-08-17,2335,Клавиатура,2,bank_transfer
9623,28,2025-05-30,1786,Смартфон,1,cash
9624,81,2025-06-04,3118,Мышь,2,cash
9625,71,2025-01-05,2893,Монитор,2,cash
9626,14,2024-12-21,4468,Ноутбук,2,cash
9627,2,2024-12-08,3801,Ноутбук,3,bank_transfer
9628,26,2025-02-14,2760,Монитор,3,card
9629,85,2025-06-10,3140,Ноутбук,1,bank_transfer
9630,89,2025-01-15,1060,Ноутбук,1,bank_transfer
9631,77,2025-02-23,4781,Смартфон,3,bank_transfer
9632,57,2025-09-13,3180,Мышь,2,cash
9633,51,2025-03-25,2804,Ноутбук,2,cash
9634,32,2025-06-13,4557,Смартфон,2,cash
9635,60,2025-04-16,2225,Смартфон,3,card
9636,100,2025-09-09,1509,Ноутбук,3,cash
9637,64,2025-09-02,4021,Ноутбук,2,card
9638,19,2025-03-07,2858,Клавиатура,1,bank_transfer
9639,63,2025-07-10,4257,Планшет,3,card
9640,50,2025-07-01,3194,Клавиатура,1,bank_transfer
9641,97,2025-08-30,910,Смартфон,2,bank_transfer
9642,8,2024-10-23,827,Мышь,3,bank_transfer
9643,7,2025-02-01,4000,Монитор,3,card
9644,17,2025-07-27,4557,Ноутбук,1,card
9645,93,2025-06-01,1032,Клавиатура,1,bank_transfer
9646,87,2025-01-01,1408,Планшет,1,bank_transfer
9647,27,2025-04-25,4576,Смартфон,3,cash
9648,68,2025-06-24,2643,Клавиатура,2,card
9649,19,2025-09-22,2367,Смартфон,2,cash
9650,36,2025-04-07,4493,Смартфон,3,bank_transfer
9651,32,2024-10-29,1101,Смартфон,1,card
9652,96,2025-02-27,4467,Мышь,2,cash
9653,27,2024-12-10,3243,Мышь,1,card
9654,38,2025-07-01,4697,Смартфон,1,card
9655,96,2025-04-04,1262,Ноутбук,3,cash
9656,5,2025-01-28,4402,Смартфон,1,cash
9657,9,2024-12-17,4855,Клавиатура,3,cash
9658,6,2025-03-30,2344,Мышь,2,card
9659,64,2024-12-14,2131,Монитор,3,cash
9660,77,2025-01-16,3816,Клавиатура,2,bank_transfer
9661,72,2024-10-28,2564,Клавиатура,3,bank_transfer
9662,55,2024-11-18,1937,Мышь,3,cash
9663,69,2025-08-10,3968,Ноутбук,2,cash
9664,63,2025-07-23,1265,Смартфон,3,bank_transfer
9665,68,2025-02-06,1545,Клавиатура,2,bank_transfer
9666,95,2025-08-03,4385,Смартфон,2,bank_transfer
9667,28,2025-01-07,3235,Ноутбук,2,cash
9668,88,2025-04-16,2495,Монитор,2,bank_transfer
9669,12,2025-05-17,2805,Смартфон,3,cash
9670,47,2024-11-06,872,Смартфон,3,cash
9671,60,2024-12-09,1284,Клавиатура,3,bank_transfer
9672,1,2025-05-12,3074,Монитор,1,cash
9673,72,2025-05-27,3740,Клавиатура,1,card
9674,89,2024-10-24,3173,Планшет,1,bank_transfer
9675,39,2025-07-03,928,Монитор,3,card
9676,73,2025-02-09,977,Мышь,3,cash
9677,87,2025-01-08,2683,Смартфон,2,card
9678,17,2024-11-28,1511,Планшет,3,card
9679,47,2025-09-20,3571,Смартфон,2,cash
9680,59,2025-03-02,3574,Смартфон,2,card
9681,85,2025-03-02,2389,Мышь,3,bank_transfer
9682,26,2024-11-25,4550,Ноутбук,1,cash
9683,20,2025-06-05,2020,Мышь,1,card
9684,91,2024-10-23,3452,Планшет,1,cash
9685,66,2025-04-10,2048,Монитор,1,cash
9686,81,2025-10-05,2120,Клавиатура,3,cash
9687,81,2025-06-21,2788,Планшет,2,card
9688,12,2025-06-19,997,Клавиатура,1,bank_transfer
9689,25,2025-09-21,2657,Мышь,1,bank_transfer
9690,53,2025-08-20,3916,Планшет,1,bank_transfer
9691,25,2025-05-06,1671,Клавиатура,1,bank_transfer
9692,60,2025-02-13,2268,Монитор,1,bank_transfer
9693,64,2025-07-15,3570,Монитор,1,card
9694,65,2025-06-10,2486,Ноутбук,1,card
9695,4,2024-12-06,4442,Мышь,1,bank_transfer
9696,88,2025-04-29,3094,Ноутбук,3,cash
9697,97,2025-10-09,1192,Смартфон,3,card
9698,48,2025-07-26,4467,Мышь,1,bank_transfer
9699,92,2025-09-15,3934,Монитор,2,bank_transfer
9700,10,2025-08-07,2805,Смартфон,1,card
9701,48,2024-11-07,3828,Ноутбук,1,cash
9702,21,2025-04-21,1359,Планшет,3,card
9703,57,2025-03-01,2935,Клавиатура,3,cash
9704,51,2025-04-25,1691,Планшет,1,cash
9705,3,2025-09-19,3656,Мышь,1,cash
9706,21,2025-01-08,4284,Планшет,1,card
9707,37,2025-06-29,3264,Смартфон,1,card
9708,97,2025-04-11,956,Планшет,1,bank_transfer
9709,9,2025-03-02,2622,Мышь,2,card
9710,85,2025-08-29,923,Монитор,3,card
9711,63,2025-06-03,4864,Мышь,3,bank_transfer
9712,88,2025-06-22,3220,Смартфон,2,card
9713,15,2025-03-11,4263,Монитор,3,cash
9714,19,2025-06-03,2552,Мышь,1,cash
9715,38,2025-04-07,1052,Планшет,1,cash
9716,77,2025-05-24,1150,Клавиатура,1,cash
9717,28,2024-11-11,3484,Ноутбук,3,bank_transfer
9718,74,2025-02-02,1979,Ноутбук,3,cash
9719,43,2025-07-31,1351,Монитор,3,card
9720,71,2024-11-21,2670,Смартфон,2,card
9721,80,2025-05-18,3144,Планшет,2,cash
9722,15,2025-03-11,926,Монитор,1,cash
9723,49,2025-04-14,2302,Мышь,2,card
9724,66,2025-09-05,3701,Клавиатура,1,card
9725,98,2025-06-19,814,Ноутбук,2,bank_transfer
9726,40,2025-05-26,2972,Монитор,1,card
9727,97,2025-03-29,4686,Ноутбук,3,cash
9728,54,2024-11-19,4914,Клавиатура,3,bank_transfer
9729,21,2025-05-07,1683,Ноутбук,1,cash
9730,74,2025-07-20,1641,Планшет,2,bank_transfer
9731,22,2025-05-20,2945,Мышь,3,cash
9732,83,2025-07-07,2253,Планшет,2,bank_transfer
9733,35,2025-06-09,1016,Клавиатура,3,card
9734,7,2025-10-11,2066,Смартфон,2,bank_transfer
9735,34,2025-08-08,1835,Планшет,3,bank_transfer
9736,97,2025-07-15,2076,Ноутбук,1,card
9737,28,2024-12-19,4011,Смартфон,1,cash
9738,51,2025-01-08,3768,Планшет,1,bank_transfer
9739,78,2025-02-22,4357,Смартфон,2,bank_transfer
9740,11,2025-01-31,1445,Монитор,1,cash
9741,13,2025-09-17,840,Мышь,2,card
9742,56,2025-06-11,1270,Ноутбук,1,card
9743,45,2024-11-27,868,Ноутбук,2,bank_transfer
9744,19,2024-11-22,1365,Клавиатура,3,card
9745,94,2025-09-15,2247,Ноутбук,2,cash
9746,77,2024-11-10,4938,Клавиатура,2,card
9747,33,2025-10-14,4855,Клавиатура,3,bank_transfer
9748,19,2025-01-01,1020,Клавиатура,2,bank_transfer
9749,70,2025-01-03,1646,Планшет,2,card
9750,18,2025-01-29,1786,Ноутбук,3,bank_transfer
9751,45,2024-12-08,4894,Клавиатура,2,card
9752,14,2025-02-25,2092,Смартфон,1,card
9753,18,2024-12-20,2303,Клавиатура,3,cash
9754,61,2025-03-05,2762,Монитор,1,cash
9755,75,2024-12-14,1862,Ноутбук,3,bank_transfer
9756,11,2025-03-07,3609,Смартфон,3,cash
9757,47,2024-11-26,4036,Ноутбук,3,cash
9758,89,2025-07-22,1962,Монитор,1,cash
9759,23,2024-10-25,892,Ноутбук,2,cash
9760,81,2025-08-04,1164,Мышь,2,cash
9761,25,2025-01-17,2751,Монитор,3,bank_transfer
9762,12,2025-03-12,4239,Ноутбук,2,bank_transfer
9763,92,2025-09-21,2320,Мышь,1,bank_transfer
9764,45,2025-08-31,4680,Мышь,3,cash
9765,81,2025-04-13,1882,Смартфон,3,cash
9766,21,2025-08-12,4748,Смартфон,2,card
9767,25,2025-02-14,4010,Смартфон,1,bank_transfer
9768,22,2024-12-09,4022,Мышь,1,bank_transfer
9769,18,2025-04-30,4334,Клавиатура,2,card
9770,22,2024-11-23,2962,Смартфон,2,bank_transfer
9771,35,2024-12-29,2721,Ноутбук,2,cash
9772,10,2025-07-17,2109,Планшет,1,cash
9773,80,2025-10-19,2791,Смартфон,2,bank_transfer
9774,8,2025-02-09,2454,Мышь,2,bank_transfer
9775,18,2025-03-05,2773,Клавиатура,1,card
9776,56,2025-04-22,3718,Мышь,1,cash
9777,27,2025-09-17,4989,Клавиатура,2,bank_transfer
9778,17,2025-02-23,3045,Монитор,3,card
9779,50,2025-09-18,3773,Планшет,3,bank_transfer
9780,62,2025-03-24,2201,Планшет,2,card
9781,58,2025-08-28,2296,Ноутбук,1,bank_transfer
9782,9,2024-12-10,2592,Монитор,1,bank_transfer
9783,14,2025-06-07,3919,Смартфон,1,cash
9784,84,2024-11-12,3625,Клавиатура,3,bank_transfer
9785,5,2025-02-01,3999,Мышь,3,cash
